5.086303196611991347e-09 -1.700435637905916910e-05 -1.191868887531181009e-07 -7.419927206390406279e-07 1.687275531821482708e-10 -5.750858863490159575e-09 4.727030150893541632e-07 -2.599202544389353039e-06 -5.302398322695695769e-09 1.571379112124710568e-09 2.100012909662544023e-06 1.067500372544160458e-06 -7.633985400239611885e-05 5.166906854238038822e-08 6.508316636571919618e-07 -9.292632869571105494e-07 -5.437192199874677119e-06 1.135794444260546867e-06 -1.704018825963783847e-05 -1.707420044972905330e-05 4.591104251553039073e-05 6.093201733908097876e-06 1.539966974219876571e-08 8.786098849513336519e-05 3.645306257668421606e-04 4.726146912977818751e-04 9.037471824443470136e-03 1.636191618321751969e-05 4.227424575262562329e-04
3.909799987933974186e-09 -1.042783194256338995e-05 -6.836605684076856572e-07 -1.003827887550708074e-06 9.001017484816815393e-11 4.740987606888703317e-09 -1.185956556815480327e-05 -3.722761252836061124e-06 -2.817358729753059608e-10 1.686919797292217741e-10 1.067500372544160458e-06 1.815188306379810778e-06 -3.662673368674924463e-05 -5.786456868502590224e-08 2.524888949741236429e-09 1.956461517809685446e-06 -1.610876398027382503e-06 -3.899415111099695314e-07 5.184952793856188186e-06 5.184681251328582246e-06 -9.881016518236210300e-07 6.199989911789667079e-06 -3.264123439185272380e-07 -4.480773228192790525e-05 5.505439686708714516e-05 -2.418200127553242886e-04 1.386268920405101706e-03 -1.331874509802442755e-05 2.193157305120750018e-05
-6.270337829424909449e-07 2.508894046795525257e-04 -7.510404330818832544e-05 -2.231961288826657386e-05 -2.200711982739165082e-08 2.710816793204982275e-07 8.444014896910213971e-04 -2.202427013627296360e-04 3.819805565475815367e-07 -3.980102346758749090e-07 -7.633985400239611885e-05 -3.662673368674924463e-05 1.131082039421567667e-02 -2.270365598285138139e-05 -8.009363587642599758e-05 3.537792687626881323e-04 5.796572242303914399e-04 -5.093985890945189787e-05 4.678521391953274300e-05 4.595000142320852793e-05 -4.568614174309945848e-04 -8.092956277858830887e-04 -7.586722897012989502e-05 2.927571402887697394e-04 -5.491162368178550100e-03 1.413323656988731396e-03 -1.373143971535892016e-01 2.020372487663332339e-04 -5.125345129111239829e-03
-1.560734009111028709e-09 -4.763427030648742539e-06 2.803210685748507891e-07 -3.477150456054405671e-09 4.064637270132787020e-11 3.034175945723352065e-09 -8.068582347158779444e-06 -1.041551004665647798e-07 1.770111263217535693e-10 7.092916960025225752e-11 5.166906854238038822e-08 -5.786456868502590224e-08 -2.270365598285138139e-05 1.786518111915964769e-07 -1.795335503922821274e-08 -1.242832365659986865e-06 8.000880296570959303e-07 4.923476882534784764e-08 1.216299141774865806e-06 1.220813387381810254e-06 -1.363990744249371660e-06 1.709234856541364061e-06 1.326762686642541518e-07 -8.824707697377046390e-06 -1.794062539235657335e-06 -4.686681143955169504e-05 -3.945769632847092261e-05 -2.311039907057228941e-06 -8.031008125252086740e-06
-1.798068771436684880e-08 2.445678126714358067e-05 -1.201099205241394705e-07 1.579290263136871634e-06 6.897085277391199193e-10 -1.999805120433519395e-07 3.816302426117755352e-05 1.373706124727826798e-05 -6.277292817441172622e-08 5.981704433536636329e-08 6.508316636571919618e-07 2.524888949741236429e-09 -8.009363587642599758e-05 -1.795335503922821274e-08 1.363952312190774481e-05 -2.379720837818551153e-05 -8.552223718639338161e-05 1.514011491432705191e-06 -1.102518759229970123e-05 -1.102710239131722966e-05 7.661880580219207948e-05 5.913335059477412340e-05 3.556625851706962321e-06 -1.826666068860154636e-05 8.665422349241999785e-04 -9.741364555841180506e-05 2.158640297574592956e-02 -2.541793048099771652e-05 8.305114282270360023e-04
9.741659069758279789e-08 -7.768766350936209429e-05 -4.782705624218493033e-06 -4.648523862594739099e-06 -3.361049878509963552e-09 3.764263573571957757e-08 -9.509134335701366694e-05 -2.665527447599296088e-05 1.116993027908334727e-07 -1.147320558819750008e-07 -9.292632869571105494e-07 1.956461517809685446e-06 3.537792687626881323e-04 -1.242832365659986865e-06 -2.379720837818551153e-05 2.686516295581304128e-04 4.185067909142546833e-05 -2.198463577136753164e-06 -1.547470386314452658e-04 -1.550696415335507314e-04 7.235432082383764065e-04 -1.175995195589292014e-04 1.526213108331391269e-06 5.786982774660976185e-04 6.659649989105266565e-03 3.104039763264382096e-03 1.653187072030989913e-01 4.507516723601237617e-05 7.099630861624886893e-03
1.052901538387951524e-07 -1.550000746516891001e-04 2.068811267157731403e-06 -1.494115171799464481e-05 -6.557371007649930479e-09 4.181422798691923542e-07 1.290869371424355292e-04 -3.483906546259526782e-05 4.094922280581006152e-07 -4.081810500505028473e-07 -5.437192199874677119e-06 -1.610876398027382503e-06 5.796572242303914399e-04 8.000880296570959303e-07 -8.552223718639338161e-05 4.185067909142546833e-05 9.688932706007270150e-04 -2.806879032812250230e-05 -3.183691490652695551e-04 -3.189553665914461079e-04 1.138733396792313262e-03 -5.267418098943810016e-04 -5.091181231887897219e-05 1.763193751609949981e-03 8.995680333825462754e-03 9.471806342709358437e-03 2.227107039551090295e-01 3.609785149330512486e-04 1.044038738942925856e-02
-1.403434090874938674e-08 1.914835953902359177e-06 8.597575746850255660e-07 -1.549645407580595582e-07 1.801201598159322895e-10 2.166939634446426924e-08 7.999173587881918432e-06 1.181917809097914446e-06 -8.719975487233701527e-09 6.279873646548775085e-09 1.135794444260546867e-06 -3.899415111099695314e-07 -5.093985890945189787e-05 4.923476882534784764e-08 1.514011491432705191e-06 -2.198463577136753164e-06 -2.806879032812250230e-05 1.056362804027514429e-05 -8.481037287228928819e-05 -8.494581159938223056e-05 1.948251320711523059e-04 1.838112797928504610e-05 5.446716556367443957e-06 4.705899113929160418e-04 1.420879765753534909e-03 2.534269964554149244e-03 3.519397139681489789e-02 9.681913184239717069e-05 1.731885439059069332e-03
2.955423936136483677e-08 -1.941649531453191137e-05 3.463248154055069549e-06 1.009957944766114598e-05 5.036460463942421980e-09 1.434159600630858443e-06 -4.448902829659454115e-04 -7.334379604406815261e-05 9.719937009222355882e-08 -5.135915139002784187e-09 -1.704018825963783847e-05 5.184952793856188186e-06 4.678521391953274300e-05 1.216299141774865806e-06 -1.102518759229970123e-05 -1.547470386314452658e-04 -3.183691490652695551e-04 -8.481037287228928819e-05 6.666883798965164698e-02 6.687990379768993243e-02 1.314713929339253809e-02 3.427719800653128836e-04 6.872189828933031337e-06 -3.352345831071660287e-01 1.067304579002174708e-01 -1.774863683059179964e+00 2.644773702711320063e+00 -5.644851970222779236e-02 1.219901072952075949e-01
2.952140785935902445e-08 -1.919320822886435486e-05 3.532975495996603757e-06 1.009326221029824826e-05 5.048235098404066286e-09 1.436526785418002922e-06 -4.462615080624281628e-04 -7.323818323045451018e-05 9.729488244261514172e-08 -5.055020797946611428e-09 -1.707420044972905330e-05 5.184681251328582246e-06 4.595000142320852793e-05 1.220813387381810254e-06 -1.102710239131722966e-05 -1.550696415335507314e-04 -3.189553665914461079e-04 -8.494581159938223056e-05 6.687990379768993243e-02 6.717871920148572873e-02 1.317982343604531294e-02 3.437685283381013428e-04 6.900064781338489876e-06 -3.362381769801792708e-01 1.069884849424199424e-01 -1.780018234303760716e+00 2.651156477985307625e+00 -5.653018152053759793e-02 1.222892999845945627e-01
1.085332727849522123e-07 -1.142340243970952425e-04 -1.806614884970461895e-05 -3.588087127642131948e-05 -1.877149415559848179e-08 -4.968901227956546984e-06 5.673066235628386857e-04 2.143945294306314636e-04 -4.779256711338634577e-07 2.413037662907759548e-07 4.591104251553039073e-05 -9.881016518236210300e-07 -4.568614174309945848e-04 -1.363990744249371660e-06 7.661880580219207948e-05 7.235432082383764065e-04 1.138733396792313262e-03 1.948251320711523059e-04 1.314713929339253809e-02 1.317982343604531294e-02 6.286708702720613662e-01 1.754819185974190818e-03 -1.799179814623763689e-05 -3.846793815786232751e-02 4.883765006164704658e+00 -2.068968073406703134e-01 1.205201353828864939e+02 1.248526762342380431e-03 5.699847013450031419e+00
-7.711179591641636079e-08 8.986459785266957064e-05 4.122148316867475904e-07 9.272090196410051968e-07 5.321780894420643688e-09 1.464073563438657625e-06 -4.368463339528391894e-04 -7.481292600847001882e-05 -2.828391647494108599e-07 3.251551332746034311e-07 6.093201733908097876e-06 6.199989911789667079e-06 -8.092956277858830887e-04 1.709234856541364061e-06 5.913335059477412340e-05 -1.175995195589292014e-04 -5.267418098943810016e-04 1.838112797928504610e-05 3.427719800653128836e-04 3.437685283381013428e-04 1.754819185974190818e-03 2.044499206723828129e-03 1.720417715470083791e-05 -5.864847084455113331e-03 2.800494224958707812e-02 -3.139570880628861360e-02 7.001535418483920692e-01 -2.229557505069342752e-03 2.307389488616622131e-02
-1.846199834485905805e-08 4.187063139912689347e-06 1.024767440553556745e-06 1.021197707334585114e-06 3.789746867844042224e-10 -8.013697727984940637e-09 -2.966651419748082100e-06 3.559172142580735643e-06 -1.644794619850250746e-08 1.757670970201573751e-08 1.539966974219876571e-08 -3.264123439185272380e-07 -7.586722897012989502e-05 1.326762686642541518e-07 3.556625851706962321e-06 1.526213108331391269e-06 -5.091181231887897219e-05 5.446716556367443957e-06 6.872189828933031337e-06 6.900064781338489876e-06 -1.799179814623763689e-05 1.720417715470083791e-05 1.736683263133104906e-05 -5.604502271433321135e-05 -8.579744319185587346e-05 -2.982939558778339019e-04 -2.086918431747334171e-03 -1.611499032759180841e-05 -1.368653615970390799e-04
-2.095910725117839080e-07 2.217299814292995278e-04 -5.997920740230977469e-06 -4.214069500957989611e-05 -2.393386342270401727e-08 -8.021146145905913756e-06 2.862775861467920131e-03 4.659570549436209668e-04 -1.706431221052968567e-07 -3.658977718676276286e-07 8.786098849513336519e-05 -4.480773228192790525e-05 2.927571402887697394e-04 -8.824707697377046390e-06 -1.826666068860154636e-05 5.786982774660976185e-04 1.763193751609949981e-03 4.705899113929160418e-04 -3.352345831071660287e-01 -3.362381769801792708e-01 -3.846793815786232751e-02 -5.864847084455113331e-03 -5.604502271433321135e-05 2.130627813421966721e+00 -1.740538503939484116e-01 1.132457368452565838e+01 -4.251881958073468581e+00 4.922087356490528753e-01 -2.888579202727960538e-01
1.212295268261887986e-06 -1.385430643066194257e-03 -1.845114834708861242e-04 -3.201145467449226429e-04 -1.599889653366557293e-07 -3.896282249162749667e-05 2.258599654960728037e-03 1.488902473850350948e-03 -4.942929899398460255e-06 3.245280664429195227e-06 3.645306257668421606e-04 5.505439686708714516e-05 -5.491162368178550100e-03 -1.794062539235657335e-06 8.665422349241999785e-04 6.659649989105266565e-03 8.995680333825462754e-03 1.420879765753534909e-03 1.067304579002174708e-01 1.069884849424199424e-01 4.883765006164704658e+00 2.800494224958707812e-02 -8.579744319185587346e-05 -1.740538503939484116e-01 4.403454632902271015e+01 -9.394405695447265447e-01 1.089543930390909054e+03 7.470531431610480388e-02 4.728604203977826614e+01
-1.145028511636006787e-06 1.188125263385224816e-03 -2.235097988923882958e-05 -2.307141301817855993e-04 -1.278965889517170458e-07 -4.293640546041120756e-05 1.526924499023254306e-02 2.523325674687419955e-03 -9.189580895912764518e-07 -1.961105585744226006e-06 4.726146912977818751e-04 -2.418200127553242886e-04 1.413323656988731396e-03 -4.686681143955169504e-05 -9.741364555841180506e-05 3.104039763264382096e-03 9.471806342709358437e-03 2.534269964554149244e-03 -1.774863683059179964e+00 -1.780018234303760716e+00 -2.068968073406703134e-01 -3.139570880628861360e-02 -2.982939558778339019e-04 1.132457368452565838e+01 -9.394405695447265447e-01 6.020468364136843320e+01 -2.295222916969847304e+01 2.627256703884690570e+00 -1.555259352129249706e+00
3.003489585249692202e-05 -3.449393420040661185e-02 -4.561999760523118182e-03 -7.959695123680991802e-03 -3.965513049679856371e-06 -9.640936081544036404e-04 5.495298627308806139e-02 3.682187393506722306e-02 -1.229887005227123296e-04 8.100837084989195424e-05 9.037471824443470136e-03 1.386268920405101706e-03 -1.373143971535892016e-01 -3.945769632847092261e-05 2.158640297574592956e-02 1.653187072030989913e-01 2.227107039551090295e-01 3.519397139681489789e-02 2.644773702711320063e+00 2.651156477985307625e+00 1.205201353828864939e+02 7.001535418483920692e-01 -2.086918431747334171e-03 -4.251881958073468581e+00 1.089543930390909054e+03 -2.295222916969847304e+01 2.696033386691932174e+04 1.879690320406714799e+00 1.168352198688235831e+03
-5.548432473991033794e-08 6.806284211416293445e-05 2.359450383216521243e-06 -5.109658235769883260e-06 -3.785093963734028598e-09 -1.602449575179677763e-06 6.789276878488010973e-04 1.071414507704355822e-04 6.618784561824867690e-08 -1.820466889746353856e-07 1.636191618321751969e-05 -1.331874509802442755e-05 2.020372487663332339e-04 -2.311039907057228941e-06 -2.541793048099771652e-05 4.507516723601237617e-05 3.609785149330512486e-04 9.681913184239717069e-05 -5.644851970222779236e-02 -5.653018152053759793e-02 1.248526762342380431e-03 -2.229557505069342752e-03 -1.611499032759180841e-05 4.922087356490528753e-01 7.470531431610480388e-02 2.627256703884690570e+00 1.879690320406714799e+00 1.454678562368016126e-01 4.338069887155174276e-02
1.163159055337209065e-06 -1.302196147287084044e-03 -1.862173397419128484e-04 -3.475119476432363434e-04 -1.777795032857846728e-07 -4.532299598556670966e-05 4.111724444826134889e-03 1.857178593453299867e-03 -4.954344793958554478e-06 2.868363605021105458e-06 4.227424575262562329e-04 2.193157305120750018e-05 -5.125345129111239829e-03 -8.031008125252086740e-06 8.305114282270360023e-04 7.099630861624886893e-03 1.044038738942925856e-02 1.731885439059069332e-03 1.219901072952075949e-01 1.222892999845945627e-01 5.699847013450031419e+00 2.307389488616622131e-02 -1.368653615970390799e-04 -2.888579202727960538e-01 4.728604203977826614e+01 -1.555259352129249706e+00 1.168352198688235831e+03 4.338069887155174276e-02 5.316251407340103441e+01
